Month,Day,Hour,solar1_output_MW,solar2_output_MW,solar3_output_MW
8,9,20,0,0,0
8,9,21,0,0,0
8,9,22,0,0,0
8,9,23,0,0,0
8,10,0,0,0,0
8,10,1,0,0,0
8,10,2,0,0,0
8,10,3,0,0,0
8,10,4,0,0,0
8,10,5,8.905214,0,2.9068595
8,10,6,18.634412,14.933861,15.124715
8,10,7,33.054074,3.42139325,4.5214425
8,10,8,37.982444,7.2484405,9.71179
8,10,9,38.809272,42.492968,44.161124
8,10,10,40.351256,41.882884,44.443872
8,10,11,40.324448,41.749032,45.407488
8,10,12,40.078608,43.174528,45.485484
8,10,13,40.289516,42.776356,45.682248
8,10,14,39.553236,43.303592,44.592456
8,10,15,36.993056,42.014364,43.090604
8,10,16,30.91988,38.564384,37.531536
8,10,17,12.138589,24.739154,20.05513
8,10,18,0,4.7358755,9.372682
8,10,19,0,0,0
8,10,20,0,0,0
8,10,21,0,0,0
8,10,22,0,0,0
8,10,23,0,0,0
8,11,0,0,0,0
8,11,1,0,0,0
8,11,2,0,0,0
8,11,3,0,0,0
8,11,4,0,0,0
8,11,5,8.829416,0,5.2855305
8,11,6,18.616252,14.760656,16.563397
8,11,7,33.069174,34.76808,4.6072235
8,11,8,37.648532,38.265432,20.571736
8,11,9,38.871592,38.374368,46.690356
8,11,10,39.979888,32.459796,47.090428
8,11,11,38.593884,42.14544,47.43488
8,11,12,39.29774,37.276712,47.438628
8,11,13,40.36786,42.680348,47.583892
8,11,14,37.613368,42.134104,46.675884
8,11,15,35.87776,40.735244,44.832696
8,11,16,28.594872,36.7424,39.85698
8,11,17,11.437859,22.922554,21.419378
8,11,18,0,4.444534,11.111084
8,11,19,0,0,0
8,11,20,0,0,0
8,11,21,0,0,0
8,11,22,0,0,0
8,11,23,0,0,0
8,12,0,0,0,0
8,12,1,0,0,0
8,12,2,0,0,0
8,12,3,0,0,0
8,12,4,0,0,0
8,12,5,8.120807,0,4.808196
8,12,6,18.367062,13.428722,16.47659
8,12,7,34.03272,16.337354,3.6795915
8,12,8,37.956212,40.179376,7.997208
8,12,9,37.472016,41.667184,18.145384
8,12,10,40.712944,43.367852,46.843912
8,12,11,40.6167,43.533532,47.565984
8,12,12,8.1780115,43.526472,47.567744
8,12,13,16.10421,44.07834,46.995744
8,12,14,22.099476,43.608076,46.173488
8,12,15,34.690888,42.822464,44.50486
8,12,16,3.69261175,38.039036,38.6854
8,12,17,2.1495875,24.136778,20.258202
8,12,18,0,4.439275,8.3423275
8,12,19,0,0,0
8,12,20,0,0,0
8,12,21,0,0,0
8,12,22,0,0,0
8,12,23,0,0,0
8,13,0,0,0,0
8,13,1,0,0,0
8,13,2,0,0,0
8,13,3,0,0,0
8,13,4,0,0,0
8,13,5,3.65451525,0,0
8,13,6,14.445623,13.646064,15.395551
8,13,7,16.024296,4.471409,2.92844825
8,13,8,2.6618505,40.961532,5.197717
8,13,9,2.63661025,42.217496,15.809446
8,13,10,5.58935,42.604412,10.987194
8,13,11,10.676302,43.932972,10.954026
8,13,12,23.781712,43.806564,13.943864
8,13,13,6.2644075,44.600144,16.356123
8,13,14,16.695986,44.061132,19.328194
8,13,15,24.739282,42.946828,21.963182
8,13,16,20.714714,38.362768,17.045576
8,13,17,1.39775225,23.615206,20.491072
8,13,18,0,4.2883695,8.2067095
8,13,19,0,0,0
8,13,20,0,0,0
8,13,21,0,0,0
8,13,22,0,0,0
8,13,23,0,0,0
8,14,0,0,0,0
8,14,1,0,0,0
8,14,2,0,0,0
8,14,3,0,0,0
8,14,4,0,0,0
8,14,5,1.849272625,0,0
8,14,6,16.116641,0,0.830186375
8,14,7,31.337284,14.365534,2.6489025
8,14,8,37.248604,5.381042,5.6570585
8,14,9,39.457884,12.835563,12.375919
8,14,10,36.518244,36.800896,18.327028
8,14,11,19.1439,45.459556,20.806644
8,14,12,24.885986,45.970112,26.73308
8,14,13,9.04251,45.96436,34.985796
8,14,14,36.902116,45.652336,36.964544
8,14,15,16.503141,44.3135,43.007804
8,14,16,11.384425,40.328116,28.210074
8,14,17,7.763469,24.999138,11.58719
8,14,18,0,4.210189,0.05531559
8,14,19,0,0,0
8,14,20,0,0,0
8,14,21,0,0,0
8,14,22,0,0,0
8,14,23,0,0,0
8,15,0,0,0,0
8,15,1,0,0,0
8,15,2,0,0,0
8,15,3,0,0,0
8,15,4,0,0,0
8,15,5,0.94172825,0,0
8,15,6,14.482616,6.667328,0
8,15,7,28.246542,31.63173,4.4648145
8,15,8,33.723612,37.456128,3.72076375
8,15,9,37.752996,39.46192,15.888796
8,15,10,40.434108,42.200872,32.512746
8,15,11,41.30388,43.562208,27.894804
8,15,12,41.150728,43.397176,31.790756
8,15,13,41.748816,44.107148,26.474974
8,15,14,40.652512,43.751672,11.206366
8,15,15,27.304392,42.494396,23.529474
8,15,16,29.46519,38.724512,24.66749
8,15,17,9.621439,23.972242,12.301807
8,15,18,0,4.03816625,0
8,15,19,0,0,0
8,15,20,0,0,0
8,15,21,0,0,0
8,15,22,0,0,0
8,15,23,0,0,0
8,16,0,0,0,0
8,16,1,0,0,0
8,16,2,0,0,0
8,16,3,0,0,0
8,16,4,0,0,0
8,16,5,2.62072825,0,0
8,16,6,18.50537,13.864908,12.69324
8,16,7,34.60922,34.647192,4.07434375
8,16,8,39.002936,39.7499,6.9241975
8,16,9,40.068852,40.998676,42.265328
8,16,10,41.708964,41.425116,43.905228
8,16,11,40.088452,42.802596,45.103724
8,16,12,40.885236,42.605124,45.67396
8,16,13,41.865384,43.486944,45.397932
8,16,14,41.283828,43.029428,44.719572
8,16,15,38.566792,41.627116,42.425872
8,16,16,31.956732,38.284644,36.375076
8,16,17,11.852083,23.08708,18.008292
8,16,18,0,3.95001525,5.4364885
8,16,19,0,0,0
8,16,20,0,0,0
8,16,21,0,0,0
8,16,22,0,0,0
8,16,23,0,0,0
8,17,0,0,0,0
8,17,1,0,0,0
8,17,2,0,0,0
8,17,3,0,0,0
8,17,4,0,0,0
8,17,5,1.7475315,0,0
8,17,6,12.276364,13.27475,14.466597
8,17,7,32.746458,33.52378,2.68172475
8,17,8,38.265628,38.777496,6.557996
8,17,9,39.918256,40.097224,19.152118
8,17,10,36.958724,40.337764,45.569928
8,17,11,36.511656,40.256892,46.47648
8,17,12,41.125416,41.565788,46.555356
8,17,13,41.007092,41.215972,45.999388
8,17,14,39.920264,35.61166,45.194808
8,17,15,37.726984,40.845812,43.552216
8,17,16,29.452422,36.360124,37.483472
8,17,17,10.62445,21.905846,18.606118
8,17,18,0,3.886126,5.8640765
8,17,19,0,0,0
8,17,20,0,0,0
8,17,21,0,0,0
8,17,22,0,0,0
8,17,23,0,0,0
8,18,0,0,0,0
8,18,1,0,0,0
8,18,2,0,0,0
8,18,3,0,0,0
8,18,4,0,0,0
8,18,5,2.513712,0,0
8,18,6,17.695422,5.435181,14.185953
8,18,7,34.409732,19.356842,4.4982975
8,18,8,38.456976,38.326716,6.344555
8,18,9,40.022584,39.838448,12.677558
8,18,10,40.423392,39.966204,34.72492
8,18,11,41.320808,40.09966,46.623256
8,18,12,41.075844,41.402092,46.518104
8,18,13,41.087348,42.50814,45.91968
8,18,14,39.694884,42.042684,45.284724
8,18,15,36.487364,40.978864,43.52638
8,18,16,28.542672,36.437536,36.346764
8,18,17,10.448569,21.764774,17.248146
8,18,18,0,3.84864625,4.4303215
8,18,19,0,0,0
8,18,20,0,0,0
8,18,21,0,0,0
8,18,22,0,0,0
8,18,23,0,0,0
8,19,0,0,0,0
8,19,1,0,0,0
8,19,2,0,0,0
8,19,3,0,0,0
8,19,4,0,0,0
8,19,5,0.295904156,0,0
8,19,6,12.643791,1.921076125,14.403692
8,19,7,33.10331,4.585329,3.0126635
8,19,8,38.519756,9.159636,5.6307865
8,19,9,40.18096,42.881664,16.441336
8,19,10,40.493504,35.369112,45.4261
8,19,11,41.597904,34.579428,46.285872
8,19,12,41.694296,37.086884,46.856032
8,19,13,41.351964,37.73152,46.735876
8,19,14,40.131556,43.388688,46.117184
8,19,15,36.460648,40.777212,43.786348
8,19,16,28.789524,36.076596,37.391312
8,19,17,10.257681,20.469476,17.874238
8,19,18,0,3.69302725,4.2228445
8,19,19,0,0,0
8,19,20,0,0,0
8,19,21,0,0,0
8,19,22,0,0,0
8,19,23,0,0,0
8,20,0,0,0,0
8,20,1,0,0,0
8,20,2,0,0,0
8,20,3,0,0,0
8,20,4,0,0,0
8,20,5,2.32008975,0,0
8,20,6,17.70434,1.397401625,14.84505
8,20,7,33.48519,4.7073495,2.569507
8,20,8,37.318192,27.07703,5.492976
8,20,9,40.033544,41.665972,15.457448
8,20,10,40.552088,42.088552,46.955804
8,20,11,37.96274,43.218428,46.841824
8,20,12,37.391024,42.956188,47.463044
8,20,13,40.978792,42.8306,47.442728
8,20,14,35.677668,42.239968,46.681544
8,20,15,37.3752,41.073228,45.001824
8,20,16,31.056898,36.37216,38.758836
8,20,17,10.565923,21.196068,18.500766
8,20,18,0,3.71400075,4.5743605
8,20,19,0,0,0
8,20,20,0,0,0
8,20,21,0,0,0
8,20,22,0,0,0
8,20,23,0,0,0
8,21,0,0,0,0
8,21,1,0,0,0
8,21,2,0,0,0
8,21,3,0,0,0
8,21,4,0,0,0
8,21,5,2.32924825,0,0
8,21,6,18.320748,1.274713,15.216885
8,21,7,35.483456,14.378766,2.59720575
8,21,8,39.782756,27.826366,5.42615
8,21,9,42.070528,43.412228,12.18709
8,21,10,42.835932,43.82874,47.986116
8,21,11,42.938912,44.68086,48.403696
8,21,12,42.64918,44.713616,48.878132
8,21,13,43.018376,44.477264,48.712956
8,21,14,42.035144,43.974392,47.665364
8,21,15,39.752668,42.889872,46.256808
8,21,16,32.164766,37.941496,12.219204
8,21,17,10.805412,21.96608,3.3880095
8,21,18,0,3.68332275,4.8990575
8,21,19,0,0,0
8,21,20,0,0,0
8,21,21,0,0,0
8,21,22,0,0,0
8,21,23,0,0,0
8,22,0,0,0,0
8,22,1,0,0,0
8,22,2,0,0,0
8,22,3,0,0,0
8,22,4,0,0,0
8,22,5,2.29271725,0,0
8,22,6,19.758542,0.342263781,0.656541938
8,22,7,37.126564,4.89085,3.283089
8,22,8,41.716852,16.930744,9.997979
8,22,9,43.720896,22.46871,46.484148
8,22,10,45.186408,25.19489,47.369992
8,22,11,45.292912,28.421422,47.559944
8,22,12,45.844044,44.0928,48.092036
8,22,13,45.508344,35.938424,47.655324
8,22,14,44.781304,35.788424,46.557148
8,22,15,42.671408,42.027292,44.735096
8,22,16,36.926724,17.425558,38.268564
8,22,17,12.598529,5.5968275,17.651038
8,22,18,0,3.451543,3.37135325
8,22,19,0,0,0
8,22,20,0,0,0
8,22,21,0,0,0
8,22,22,0,0,0
8,22,23,0,0,0
8,23,0,0,0,0
8,23,1,0,0,0
8,23,2,0,0,0
8,23,3,0,0,0
8,23,4,0,0,0
8,23,5,2.7479,0,0
8,23,6,21.562686,0.548129875,14.427779
8,23,7,40.231056,23.681706,5.994414
8,23,8,44.368828,12.954513,12.11146
8,23,9,45.942052,37.843212,43.831304
8,23,10,46.209156,34.674012,44.217628
8,23,11,46.588084,35.696232,45.483884
8,23,12,46.21652,41.629112,45.568816
8,23,13,46.371196,42.660504,45.42672
8,23,14,45.516904,42.224236,18.391474
8,23,15,42.61282,41.873436,14.358567
8,23,16,36.770744,37.339668,6.909778
8,23,17,12.197535,21.080694,1.806814375
8,23,18,0,3.24780575,1.489623125
8,23,19,0,0,0
8,23,20,0,0,0
8,23,21,0,0,0
8,23,22,0,0,0
8,23,23,0,0,0
8,24,0,0,0,0
8,24,1,0,0,0
8,24,2,0,0,0
8,24,3,0,0,0
8,24,4,0,0,0
8,24,5,2.6054715,0,0
8,24,6,20.422946,5.684524,14.596302
8,24,7,38.299176,34.851852,2.55035325
8,24,8,42.469084,39.907504,5.9733795
8,24,9,43.69332,41.97764,45.35642
8,24,10,44.096904,42.317376,46.655684
8,24,11,44.875264,42.304044,46.811644
8,24,12,44.512984,43.322172,46.745744
8,24,13,44.047748,42.49618,46.387756
8,24,14,43.5278,42.919676,45.394056
8,24,15,41.120776,41.211368,43.878992
8,24,16,34.324572,36.44882,37.416244
8,24,17,11.288857,19.969504,17.19004
8,24,18,0,2.69251625,0
8,24,19,0,0,0
8,24,20,0,0,0
8,24,21,0,0,0
8,24,22,0,0,0
8,24,23,0,0,0
8,25,0,0,0,0
8,25,1,0,0,0
8,25,2,0,0,0
8,25,3,0,0,0
8,25,4,0,0,0
8,25,5,2.42830625,0,0
8,25,6,19.542024,12.720216,15.370838
8,25,7,35.600236,36.0287,4.8793535
8,25,8,40.524396,41.245664,12.699522
8,25,9,42.873632,43.25758,44.6972
8,25,10,43.187164,43.520056,44.300964
8,25,11,43.905328,43.587072,45.552812
8,25,12,43.778668,43.291916,45.15402
8,25,13,43.68938,43.829752,44.709924
8,25,14,42.622128,43.822564,44.466396
8,25,15,40.168172,42.29714,42.445752
8,25,16,33.319858,38.160016,37.441968
8,25,17,10.603484,20.870724,17.209324
8,25,18,0,2.88201625,0
8,25,19,0,0,0
8,25,20,0,0,0
8,25,21,0,0,0
8,25,22,0,0,0
8,25,23,0,0,0
8,26,0,0,0,0
8,26,1,0,0,0
8,26,2,0,0,0
8,26,3,0,0,0
8,26,4,0,0,0
8,26,5,1.90711075,0,0
8,26,6,19.437046,12.911172,14.221791
8,26,7,37.411704,36.485476,35.47328
8,26,8,42.362324,42.290408,41.47818
8,26,9,43.370804,44.345504,44.016344
8,26,10,44.583748,44.344664,44.75934
8,26,11,44.583572,44.460236,45.635656
8,26,12,44.980752,44.301236,45.928776
8,26,13,44.631296,43.88716,45.577528
8,26,14,43.746016,43.276076,44.772848
8,26,15,41.462636,41.57928,42.739412
8,26,16,34.147484,37.226812,37.313408
8,26,17,10.941181,20.25449,16.841374
8,26,18,0,2.742743,0
8,26,19,0,0,0
8,26,20,0,0,0
8,26,21,0,0,0
8,26,22,0,0,0
8,26,23,0,0,0
8,27,0,0,0,0
8,27,1,0,0,0
8,27,2,0,0,0
8,27,3,0,0,0
8,27,4,0,0,0
8,27,5,2.32677275,0,0
8,27,6,20.590342,12.756486,4.06386025
8,27,7,37.86382,36.286024,36.383668
8,27,8,42.552696,42.191844,42.227688
8,27,9,42.485132,43.528464,44.52972
8,27,10,42.634936,43.898684,45.711024
8,27,11,42.512432,43.890716,46.101324
8,27,12,42.206916,42.564456,46.691084
8,27,13,41.80764,42.192464,46.623132
8,27,14,40.83562,41.665692,46.15
8,27,15,39.74312,40.404372,44.01434
8,27,16,32.959946,36.465956,38.00266
8,27,17,10.493686,20.130176,16.953722
8,27,18,0,2.49348325,0
8,27,19,0,0,0
8,27,20,0,0,0
8,27,21,0,0,0
8,27,22,0,0,0
8,27,23,0,0,0
8,28,0,0,0,0
8,28,1,0,0,0
8,28,2,0,0,0
8,28,3,0,0,0
8,28,4,0,0,0
8,28,5,2.1904765,0,0
8,28,6,19.934736,8.859396,14.925831
8,28,7,36.237368,34.842032,37.164824
8,28,8,40.829808,40.224132,42.84516
8,28,9,41.8643,41.550828,45.167784
8,28,10,42.002488,40.21128,46.374624
8,28,11,43.074776,40.26314,46.760484
8,28,12,42.962112,40.03784,47.327944
8,28,13,42.559816,41.43372,46.987692
8,28,14,42.40376,41.016976,46.357036
8,28,15,40.124224,39.576904,44.080156
8,28,16,32.475738,35.383208,38.388428
8,28,17,10.12217,19.233266,16.964438
8,28,18,0,2.25892275,0
8,28,19,0,0,0
8,28,20,0,0,0
8,28,21,0,0,0
8,28,22,0,0,0
8,28,23,0,0,0
8,29,0,0,0,0
8,29,1,0,0,0
8,29,2,0,0,0
8,29,3,0,0,0
8,29,4,0,0,0
8,29,5,2.137151,0,0
8,29,6,19.70121,12.328631,14.827227
8,29,7,35.679508,35.1737,4.636977
8,29,8,40.399424,39.405124,43.984552
8,29,9,41.303532,40.583744,45.839424
8,29,10,42.794516,42.36376,46.470572
8,29,11,42.773396,43.444844,47.19586
8,29,12,42.46294,43.186788,47.500872
8,29,13,42.839128,42.81336,47.250028
8,29,14,41.96974,42.256088,46.504372
8,29,15,39.69214,40.99024,44.250028
8,29,16,32.275362,35.993708,38.256264
8,29,17,9.759394,18.535112,16.285964
8,29,18,0,1.764761625,0
8,29,19,0,0,0
8,29,20,0,0,0
8,29,21,0,0,0
8,29,22,0,0,0
8,29,23,0,0,0
8,30,0,0,0,0
8,30,1,0,0,0
8,30,2,0,0,0
8,30,3,0,0,0
8,30,4,0,0,0
8,30,5,2.089844875,0,0
8,30,6,20.264678,11.805639,15.661448
8,30,7,37.742308,34.366732,9.893641
8,30,8,42.014952,40.145828,45.585344
8,30,9,42.777028,41.729668,46.95344
8,30,10,43.765672,43.279448,47.727104
8,30,11,43.678724,43.298732,48.561636
8,30,12,43.363248,42.974576,48.217724
8,30,13,43.097104,43.6976,48.072092
8,30,14,42.304936,43.220744,47.088428
8,30,15,39.801468,42.11906,45.299116
8,30,16,32.083552,36.594036,38.41844
8,30,17,9.668736,18.919422,16.115136
8,30,18,0,1.938535625,0
8,30,19,0,0,0
8,30,20,0,0,0
8,30,21,0,0,0
8,30,22,0,0,0
8,30,23,0,0,0
8,31,0,0,0,0
8,31,1,0,0,0
8,31,2,0,0,0
8,31,3,0,0,0
8,31,4,0,0,0
8,31,5,2.055996,0,0
8,31,6,19.851018,12.07501,14.351027
8,31,7,35.937788,34.85186,5.203203
8,31,8,40.374268,40.245564,14.061668
8,31,9,41.327804,42.112272,44.860116
8,31,10,42.594656,43.570168,45.86848
8,31,11,42.469696,43.670696,46.202328
8,31,12,42.099116,43.51986,46.147528
8,31,13,42.412348,44.021476,45.714048
8,31,14,41.535696,43.645524,44.835116
8,31,15,39.197884,42.198568,41.710576
8,31,16,31.866216,36.113004,39.383468
8,31,17,9.364962,17.859576,15.803191
8,31,18,0,1.46011375,0
8,31,19,0,0,0
8,31,20,0,0,0
8,31,21,0,0,0
8,31,22,0,0,0
8,31,23,0,0,0
9,1,0,0,0,0
9,1,1,0,0,0
9,1,2,0,0,0
9,1,3,0,0,0
9,1,4,0,0,0
9,1,5,1.918257625,0,0
9,1,6,19.55245,11.712388,1.1506305
9,1,7,36.25272,34.235168,9.807484
9,1,8,40.89662,40.08972,43.01334
9,1,9,41.726816,42.092768,44.226392
9,1,10,42.997208,42.19282,44.890668
9,1,11,42.942436,40.710644,46.199112
9,1,12,42.638752,40.5912,46.997548
9,1,13,42.219112,39.997608,46.9924
9,1,14,41.473564,39.378708,46.128904
9,1,15,39.8763,38.392908,44.409636
9,1,16,31.70007,34.938476,37.3937
9,1,17,9.362778,17.850814,14.950284
9,1,18,0,1.160830625,0
9,1,19,0,0,0
9,1,20,0,0,0
9,1,21,0,0,0
9,1,22,0,0,0
9,1,23,0,0,0
9,2,0,0,0,0
9,2,1,0,0,0
9,2,2,0,0,0
9,2,3,0,0,0
9,2,4,0,0,0
9,2,5,1.905164375,0,0
9,2,6,19.921694,11.737194,13.212523
9,2,7,36.507428,34.672316,34.047584
9,2,8,39.639296,40.592008,39.633132
9,2,9,42.068508,42.14098,43.281488
9,2,10,43.214592,42.140444,43.916816
9,2,11,43.05616,40.553008,45.489568
9,2,12,43.621904,40.36082,46.22846
9,2,13,43.052308,39.840428,45.937884
9,2,14,42.614036,39.64402,45.141624
9,2,15,39.920316,39.289932,43.127792
9,2,16,31.918888,34.248156,36.592084
9,2,17,9.119159,16.67886,14.433688
9,2,18,0,0,0
9,2,19,0,0,0
9,2,20,0,0,0
9,2,21,0,0,0
9,2,22,0,0,0
9,2,23,0,0,0
9,3,0,0,0,0
9,3,1,0,0,0
9,3,2,0,0,0
9,3,3,0,0,0
9,3,4,0,0,0
9,3,5,0,0,0
9,3,6,20.655664,11.048889,2.408029
9,3,7,36.85092,33.119844,34.921956
9,3,8,41.712704,38.941256,40.23698
9,3,9,42.419784,40.996712,41.905296
9,3,10,43.836972,41.076532,44.072996
9,3,11,44.538092,42.710696,44.403464
9,3,12,44.473132,43.6298,45.59614
9,3,13,43.977504,43.124896,45.07702
9,3,14,43.097596,43.01764,45.3031
9,3,15,40.444056,41.158996,42.421872
9,3,16,32.023346,35.924744,35.562556
9,3,17,8.940905,17.005212,13.648807
9,3,18,0,0,0
9,3,19,0,0,0
9,3,20,0,0,0
9,3,21,0,0,0
9,3,22,0,0,0
9,3,23,0,0,0
9,4,0,0,0,0
9,4,1,0,0,0
9,4,2,0,0,0
9,4,3,0,0,0
9,4,4,0,0,0
9,4,5,0,0,0
9,4,6,19.601614,0.798864625,13.331258
9,4,7,36.318668,9.056785,34.842844
9,4,8,40.984984,26.081964,40.825248
9,4,9,42.058516,41.022984,43.694296
9,4,10,43.532836,42.6219,44.687668
9,4,11,43.4087,42.713016,45.81742
9,4,12,43.082504,43.81608,45.807728
9,4,13,43.51524,43.263032,45.605744
9,4,14,42.546348,43.617976,44.905496
9,4,15,40.073264,41.543752,42.1963
9,4,16,31.43678,35.49922,35.17374
9,4,17,8.517335,16.58578,13.195513
9,4,18,0,0,0
9,4,19,0,0,0
9,4,20,0,0,0
9,4,21,0,0,0
9,4,22,0,0,0
9,4,23,0,0,0
9,5,0,0,0,0
9,5,1,0,0,0
9,5,2,0,0,0
9,5,3,0,0,0
9,5,4,0,0,0
9,5,5,0,0,0
9,5,6,19.77575,0.926726375,0.924514375
9,5,7,36.727828,3.251769,3.676228
9,5,8,41.45954,20.978958,19.325568
9,5,9,42.1895,42.52556,43.975008
9,5,10,42.499136,42.900716,44.854568
9,5,11,42.969576,44.056796,44.903816
9,5,12,42.504844,43.879408,45.367988
9,5,13,41.972832,43.512552,45.04662
9,5,14,41.024116,43.782332,44.56286
9,5,15,37.106564,41.827076,41.64124
9,5,16,27.613164,36.1903,34.574812
9,5,17,6.920028,16.825416,12.37044
9,5,18,0,0,0
9,5,19,0,0,0
9,5,20,0,0,0
9,5,21,0,0,0
9,5,22,0,0,0
9,5,23,0,0,0
9,6,0,0,0,0
9,6,1,0,0,0
9,6,2,0,0,0
9,6,3,0,0,0
9,6,4,0,0,0
9,6,5,0,0,0
9,6,6,17.189878,11.523808,0.924593688
9,6,7,34.930496,34.055436,5.5308715
9,6,8,39.611708,39.661024,15.982237
9,6,9,40.852976,40.75044,43.29718
9,6,10,41.434284,41.0125,43.984184
9,6,11,41.356876,42.670968,44.920268
9,6,12,40.943648,43.62974,44.837992
9,6,13,40.298352,43.153132,45.082636
9,6,14,39.465544,42.668864,43.797504
9,6,15,36.002852,41.293032,41.052432
9,6,16,26.073598,35.65308,33.53876
9,6,17,6.4565965,16.298554,11.673262
9,6,18,0,0,0
9,6,19,0,0,0
9,6,20,0,0,0
9,6,21,0,0,0
9,6,22,0,0,0
9,6,23,0,0,0
9,7,0,0,0,0
9,7,1,0,0,0
9,7,2,0,0,0
9,7,3,0,0,0
9,7,4,0,0,0
9,7,5,0,0,0
9,7,6,15.53954,6.2027425,0.289959313
9,7,7,32.613716,32.306148,3.25869675
9,7,8,21.103194,37.36788,7.688788
9,7,9,24.13109,39.233588,20.128736
9,7,10,9.590263,38.10796,44.672052
9,7,11,4.4797775,41.357284,44.554404
9,7,12,25.79388,42.155292,44.59206
9,7,13,40.687204,42.061328,44.934048
9,7,14,39.009428,42.291204,43.729388
9,7,15,22.328248,40.929172,40.997088
9,7,16,8.387101,34.868336,32.923682
9,7,17,6.1241585,15.426958,11.117301
9,7,18,0,0,0
9,7,19,0,0,0
9,7,20,0,0,0
9,7,21,0,0,0
9,7,22,0,0,0
9,7,23,0,0,0
9,8,0,0,0,0
9,8,1,0,0,0
9,8,2,0,0,0
9,8,3,0,0,0
9,8,4,0,0,0
9,8,5,0,0,0
9,8,6,1.5314395,10.843463,0
9,8,7,3.22234275,33.967024,2.2865355
9,8,8,19.586778,40.270764,5.365724
9,8,9,25.912448,40.81086,6.678581
9,8,10,21.37009,40.728612,11.738052
9,8,11,36.342852,40.727028,28.345666
9,8,12,42.126852,41.960672,44.467364
9,8,13,41.728504,42.529272,44.439972
9,8,14,40.574136,42.362252,43.298852
9,8,15,37.22644,40.360356,40.439364
9,8,16,26.267306,34.795468,32.332992
9,8,17,6.234244,15.047143,10.684872
9,8,18,0,0,0
9,8,19,0,0,0
9,8,20,0,0,0
9,8,21,0,0,0
9,8,22,0,0,0
9,8,23,0,0,0
9,9,0,0,0,0
9,9,1,0,0,0
9,9,2,0,0,0
9,9,3,0,0,0
9,9,4,0,0,0
9,9,5,0,0,0
9,9,6,18.534568,9.441548,0
9,9,7,36.50738,31.07432,1.826742875
9,9,8,40.918056,37.863624,3.142788
9,9,9,42.98624,39.944936,4.9907595
9,9,10,43.690932,39.756444,9.732187
9,9,11,43.795516,39.638604,17.896082
9,9,12,43.592188,37.99128,45.768184
9,9,13,43.082528,37.248568,46.115464
9,9,14,41.87996,36.382344,44.84446
9,9,15,38.424892,33.722876,41.63882
9,9,16,28.755618,26.980604,32.747392
9,9,17,6.9693885,10.126926,10.712077
9,9,18,0,0,0
9,9,19,0,0,0
9,9,20,0,0,0
9,9,21,0,0,0
9,9,22,0,0,0
9,9,23,0,0,0
9,10,0,0,0,0
9,10,1,0,0,0
9,10,2,0,0,0
9,10,3,0,0,0
9,10,4,0,0,0
9,10,5,0,0,0
9,10,6,18.272862,8.043333,0.019082836
9,10,7,35.522248,26.845484,1.11543975
9,10,8,39.975188,33.9587,3.0139285
9,10,9,42.059936,36.922868,5.3531835
9,10,10,42.425188,39.571952,9.760628
9,10,11,41.25728,40.6728,12.561031
9,10,12,41.114296,40.81794,30.656784
9,10,13,40.518152,40.116632,46.06076
9,10,14,39.623956,38.904212,44.67836
9,10,15,35.089264,35.525172,41.439736
9,10,16,26.044782,28.18142,30.424342
9,10,17,6.3053145,1.18972825,9.525589
9,10,18,0,0,0
9,10,19,0,0,0
9,10,20,0,0,0
9,10,21,0,0,0
9,10,22,0,0,0
9,10,23,0,0,0
9,11,0,0,0,0
9,11,1,0,0,0
9,11,2,0,0,0
9,11,3,0,0,0
9,11,4,0,0,0
9,11,5,0,0,0
9,11,6,18.304454,6.5061995,0.420337188
9,11,7,34.47216,9.538229,3.81189275
9,11,8,38.377836,3.7377825,10.127602
9,11,9,39.254304,4.040222,31.749842
9,11,10,39.688696,17.561058,44.226624
9,11,11,41.076176,14.579675,44.41564
9,11,12,40.651416,32.069684,44.904964
9,11,13,38.63204,40.281056,44.53162
9,11,14,38.01636,39.629704,43.818144
9,11,15,34.887376,36.04504,40.275276
9,11,16,26.096538,28.177996,30.60532
9,11,17,5.613641,9.92982,9.367247
9,11,18,0,0,0
9,11,19,0,0,0
9,11,20,0,0,0
9,11,21,0,0,0
9,11,22,0,0,0
9,11,23,0,0,0
9,12,0,0,0,0
9,12,1,0,0,0
9,12,2,0,0,0
9,12,3,0,0,0
9,12,4,0,0,0
9,12,5,0,0,0
9,12,6,16.38909,0.670705313,0
9,12,7,33.68908,5.7722595,1.85810325
9,12,8,38.216484,35.337968,3.46312825
9,12,9,39.84452,38.26268,5.6834515
9,12,10,40.528508,39.897564,10.496206
9,12,11,38.690432,39.914112,15.793618
9,12,12,37.807416,39.717496,34.528308
9,12,13,38.177232,39.021256,28.23218
9,12,14,36.011572,38.826012,25.82286
9,12,15,31.096696,35.791892,41.043028
9,12,16,20.399396,28.31141,33.166616
9,12,17,3.01791225,10.747953,10.017405
9,12,18,0,0,0
9,12,19,0,0,0
9,12,20,0,0,0
9,12,21,0,0,0
9,12,22,0,0,0
9,12,23,0,0,0
9,13,0,0,0,0
9,13,1,0,0,0
9,13,2,0,0,0
9,13,3,0,0,0
9,13,4,0,0,0
9,13,5,0,0,0
9,13,6,14.900306,7.9446385,0
9,13,7,31.175588,26.698824,2.0795695
9,13,8,36.058448,34.78142,4.3747325
9,13,9,38.724364,37.654384,11.00518
